location_id,location_zip_code,location_city,location_state,,
84620,05133,sao paulo,SP,,05133|sao paulo|SP
84621,23085,rio de janeiro,RJ,,23085|rio de janeiro|RJ
84622,25035,duque de caxias,RJ,,25035|duque de caxias|RJ
84623,23893,seropedica,RJ,,23893|seropedica|RJ
84624,05128,sao paulo,SP,,05128|sao paulo|SP
84625,04890,sao paulo,SP,,04890|sao paulo|SP
84626,88348,camboriu,SC,,88348|camboriu|SC
84627,35105,baguari,MG,,35105|baguari|MG
84628,11250,bertioga,SP,,11250|bertioga|SP
84629,09720,sao bernardo do campo,SP,,09720|sao bernardo do campo|SP
84630,06700,cotia,SP,,06700|cotia|SP
84631,72415,brasilia,DF,,72415|brasilia|DF
84632,09450,rio grande da serra,SP,,09450|rio grande da serra|SP
84633,13412,piracicaba,SP,,13412|piracicaba|SP
84634,04911,sao paulo,SP,,04911|sao paulo|SP
84635,95590,tramandai,RS,,95590|tramandai|RS
84636,01151,sao paulo,SP,,01151|sao paulo|SP
84637,70767,brasilia,DF,,70767|brasilia|DF
84638,41630,salvador,BA,,41630|salvador|BA
84639,54767,camaragibe,PE,,54767|camaragibe|PE
84640,89248,garuva,SC,,89248|garuva|SC
84641,14935,trabiju,SP,,14935|trabiju|SP
84642,30290,belo horizonte,MG,,30290|belo horizonte|MG
84643,68908,macapa,AP,,68908|macapa|AP
84644,04864,sao paulo,SP,,04864|sao paulo|SP
84645,36090,juiz de fora,MG,,36090|juiz de fora|MG
84646,21650,rio de janeiro,RJ,,21650|rio de janeiro|RJ
84647,68040,santarem,PA,,68040|santarem|PA
84648,09912,diadema,SP,,09912|diadema|SP
84649,38405,uberlandia,MG,,38405|uberlandia|MG
84650,05271,sao paulo,SP,,05271|sao paulo|SP
84651,88523,lages,SC,,88523|lages|SC
84652,15803,catanduva,SP,,15803|catanduva|SP
84653,29060,vitoria,ES,,29060|vitoria|ES
84654,35460,brumadinho,MG,,35460|brumadinho|MG
84655,26010,nova iguacu,RJ,,26010|nova iguacu|RJ
84656,75780,ipameri,GO,,75780|ipameri|GO
84657,88080,florianopolis,SC,,88080|florianopolis|SC
84658,34004,nova lima,MG,,34004|nova lima|MG
84659,11025,santos,SP,,11025|santos|SP
84660,15920,vista alegre do alto,SP,,15920|vista alegre do alto|SP
84661,15775,santa fe do sul,SP,,15775|santa fe do sul|SP
84662,12702,cruzeiro,SP,,12702|cruzeiro|SP
84663,18046,sorocaba,SP,,18046|sorocaba|SP
84664,37578,bueno brandao,MG,,37578|bueno brandao|MG
84665,30770,belo horizonte,MG,,30770|belo horizonte|MG
84666,50010,recife,PE,,50010|recife|PE
84667,13076,campinas,SP,,13076|campinas|SP
84668,58038,joao pessoa,PB,,58038|joao pessoa|PB
84669,06447,barueri,SP,,06447|barueri|SP
84670,95920,boqueirao do leao,RS,,95920|boqueirao do leao|RS
84671,30535,belo horizonte,MG,,30535|belo horizonte|MG
84672,17800,adamantina,SP,,17800|adamantina|SP
84673,72810,luziania,GO,,72810|luziania|GO
84674,17800,adamantina,SP,,17800|adamantina|SP
84675,39680,capelinha,MG,,39680|capelinha|MG
84676,17017,bauru,SP,,17017|bauru|SP
84677,04291,sao paulo,SP,,04291|sao paulo|SP
84678,59618,mossoro,RN,,59618|mossoro|RN
84679,29934,sao mateus,ES,,29934|sao mateus|ES
84680,18200,itapetininga,SP,,18200|itapetininga|SP
84681,83707,araucaria,PR,,83707|araucaria|PR
84682,21770,rio de janeiro,RJ,,21770|rio de janeiro|RJ
84683,07192,guarulhos,SP,,07192|guarulhos|SP
84684,37280,candeias,MG,,37280|candeias|MG
84685,65074,sao luis,MA,,65074|sao luis|MA
84686,05761,sao paulo,SP,,05761|sao paulo|SP
84687,37410,tres coracoes,MG,,37410|tres coracoes|MG
84688,13477,americana,SP,,13477|americana|SP
84689,04840,sao paulo,SP,,04840|sao paulo|SP
84690,58170,barra de santa rosa,PB,,58170|barra de santa rosa|PB
84691,21866,rio de janeiro,RJ,,21866|rio de janeiro|RJ
84692,13322,salto,SP,,13322|salto|SP
84693,51150,recife,PE,,51150|recife|PE
84694,31170,belo horizonte,MG,,31170|belo horizonte|MG
84695,24130,niteroi,RJ,,24130|niteroi|RJ
84696,29055,vitoria,ES,,29055|vitoria|ES
84697,38320,santa vitoria,MG,,38320|santa vitoria|MG
84698,17480,cabralia paulista,SP,,17480|cabralia paulista|SP
84699,09171,santo andre,SP,,09171|santo andre|SP
84700,01407,sao paulo,SP,,01407|sao paulo|SP
84701,07776,cajamar,SP,,07776|cajamar|SP
84702,13280,vinhedo,SP,,13280|vinhedo|SP
84703,08630,suzano,SP,,08630|suzano|SP
84704,79010,campo grande,MS,,79010|campo grande|MS
84705,22783,rio de janeiro,RJ,,22783|rio de janeiro|RJ
84706,71918,brasilia,DF,,71918|brasilia|DF
84707,61658,caucaia,CE,,61658|caucaia|CE
84708,06404,barueri,SP,,06404|barueri|SP
84709,28175,travessao,RJ,,28175|travessao|RJ
84710,39460,manga,MG,,39460|manga|MG
84711,37580,monte siao,MG,,37580|monte siao|MG
84712,40393,salvador,BA,,40393|salvador|BA
84713,30662,belo horizonte,MG,,30662|belo horizonte|MG
84714,31872,belo horizonte,MG,,31872|belo horizonte|MG
84715,98175,jari,RS,,98175|jari|RS
84716,80020,curitiba,PR,,80020|curitiba|PR
84717,93025,sao leopoldo,RS,,93025|sao leopoldo|RS
84718,47690,coribe,BA,,47690|coribe|BA
84719,23061,rio de janeiro,RJ,,23061|rio de janeiro|RJ
84720,99500,carazinho,RS,,99500|carazinho|RS
84721,86300,cornelio procopio,PR,,86300|cornelio procopio|PR
84722,30150,belo horizonte,MG,,30150|belo horizonte|MG
84723,06083,osasco,SP,,06083|osasco|SP
84724,09784,sao bernardo do campo,SP,,09784|sao bernardo do campo|SP
84725,30190,belo horizonte,MG,,30190|belo horizonte|MG
84726,38770,joao pinheiro,MG,,38770|joao pinheiro|MG
84727,18550,boituva,SP,,18550|boituva|SP
84728,14021,ribeirao preto,SP,,14021|ribeirao preto|SP
84729,46170,rio de contas,BA,,46170|rio de contas|BA
84730,01005,sao paulo,SP,,01005|sao paulo|SP
84731,30130,belo horizonte,MG,,30130|belo horizonte|MG
84732,21555,rio de janeiro,RJ,,21555|rio de janeiro|RJ
84733,30190,belo horizonte,MG,,30190|belo horizonte|MG
84734,88056,florianopolis,SC,,88056|florianopolis|SC
84735,15014,sao jose do rio preto,SP,,15014|sao jose do rio preto|SP
84736,29066,vitoria,ES,,29066|vitoria|ES
84737,79080,campo grande,MS,,79080|campo grande|MS
84738,04023,sao paulo,SP,,04023|sao paulo|SP
84739,99950,tapejara,RS,,99950|tapejara|RS
84740,86185,cambe,PR,,86185|cambe|PR
84741,30180,belo horizonte,MG,,30180|belo horizonte|MG
84742,13058,campinas,SP,,13058|campinas|SP
84743,04117,sao paulo,SP,,04117|sao paulo|SP
84744,31260,belo horizonte,MG,,31260|belo horizonte|MG
84745,11628,sao sebastiao,SP,,11628|sao sebastiao|SP
84746,88123,sao jose,SC,,88123|sao jose|SC
84747,07121,guarulhos,SP,,07121|guarulhos|SP
84748,12312,jacarei,SP,,12312|jacarei|SP
84749,04159,sao paulo,SP,,04159|sao paulo|SP
84750,45605,itabuna,BA,,45605|itabuna|BA
84751,22040,rio de janeiro,RJ,,22040|rio de janeiro|RJ
84752,24050,niteroi,RJ,,24050|niteroi|RJ
84753,66110,belem,PA,,66110|belem|PA
84754,01506,sao paulo,SP,,01506|sao paulo|SP
84755,13295,itupeva,SP,,13295|itupeva|SP
84756,09840,sao bernardo do campo,SP,,09840|sao bernardo do campo|SP
84757,19906,ourinhos,SP,,19906|ourinhos|SP
84758,03808,sao paulo,SP,,03808|sao paulo|SP
84759,71918,brasilia,DF,,71918|brasilia|DF
84760,78010,cuiaba,MT,,78010|cuiaba|MT
84761,05352,sao paulo,SP,,05352|sao paulo|SP
84762,40420,salvador,BA,,40420|salvador|BA
84763,28500,cantagalo,RJ,,28500|cantagalo|RJ
84764,71010,brasilia,DF,,71010|brasilia|DF
84765,03085,sao paulo,SP,,03085|sao paulo|SP
84766,03544,sao paulo,SP,,03544|sao paulo|SP
84767,91330,porto alegre,RS,,91330|porto alegre|RS
84768,35059,governador valadares,MG,,35059|governador valadares|MG
84769,03463,sao paulo,SP,,03463|sao paulo|SP
84770,83045,sao jose dos pinhais,PR,,83045|sao jose dos pinhais|PR
84771,09371,maua,SP,,09371|maua|SP
84772,09320,maua,SP,,09320|maua|SP
84773,35179,santana do paraiso,MG,,35179|santana do paraiso|MG
84774,89300,mafra,SC,,89300|mafra|SC
84775,08050,sao paulo,SP,,08050|sao paulo|SP
84776,06404,barueri,SP,,06404|barueri|SP
84777,11015,santos,SP,,11015|santos|SP
84778,36844,tombos,MG,,36844|tombos|MG
84779,38412,uberlandia,MG,,38412|uberlandia|MG
84780,44077,feira de santana,BA,,44077|feira de santana|BA
84781,73950,alvorada do norte,GO,,73950|alvorada do norte|GO
84782,02989,sao paulo,SP,,02989|sao paulo|SP
84783,35438,acaiaca,MG,,35438|acaiaca|MG
84784,85140,candoi,PR,,85140|candoi|PR
84785,79304,corumba,MS,,79304|corumba|MS
84786,70299,brasilia,DF,,70299|brasilia|DF
84787,24710,sao goncalo,RJ,,24710|sao goncalo|RJ
84788,08220,sao paulo,SP,,08220|sao paulo|SP
84789,03335,sao paulo,SP,,03335|sao paulo|SP
84790,87200,cianorte,PR,,87200|cianorte|PR
84791,06093,osasco,SP,,06093|osasco|SP
84792,30380,belo horizonte,MG,,30380|belo horizonte|MG
84793,09751,sao bernardo do campo,SP,,09751|sao bernardo do campo|SP
84794,24220,niteroi,RJ,,24220|niteroi|RJ
84795,02518,sao paulo,SP,,02518|sao paulo|SP
84796,22725,rio de janeiro,RJ,,22725|rio de janeiro|RJ
84797,60110,fortaleza,CE,,60110|fortaleza|CE
84798,18680,lencois paulista,SP,,18680|lencois paulista|SP
84799,58010,joao pessoa,PB,,58010|joao pessoa|PB
84800,11075,santos,SP,,11075|santos|SP
84801,98787,santa rosa,RS,,98787|santa rosa|RS
84802,01442,sao paulo,SP,,01442|sao paulo|SP
84803,05815,sao paulo,SP,,05815|sao paulo|SP
84804,06233,osasco,SP,,06233|osasco|SP
84805,36800,carangola,MG,,36800|carangola|MG
84806,11706,praia grande,SP,,11706|praia grande|SP
84807,31210,belo horizonte,MG,,31210|belo horizonte|MG
84808,22010,rio de janeiro,RJ,,22010|rio de janeiro|RJ
84809,48280,mata de sao joao,BA,,48280|mata de sao joao|BA
84810,11721,praia grande,SP,,11721|praia grande|SP
84811,13083,campinas,SP,,13083|campinas|SP
84812,02328,sao paulo,SP,,02328|sao paulo|SP
84813,16403,lins,SP,,16403|lins|SP
84814,95800,venancio aires,RS,,95800|venancio aires|RS
84815,11045,santos,SP,,11045|santos|SP
84816,55195,santa cruz do capibaribe,PE,,55195|santa cruz do capibaribe|PE
84817,70660,brasilia,DF,,70660|brasilia|DF
84818,77480,alvorada,TO,,77480|alvorada|TO
84819,08151,sao paulo,SP,,08151|sao paulo|SP
84820,13034,campinas,SP,,13034|campinas|SP
84821,85015,guarapuava,PR,,85015|guarapuava|PR
84822,97065,santa maria,RS,,97065|santa maria|RS
84823,01231,sao paulo,SP,,01231|sao paulo|SP
84824,07854,franco da rocha,SP,,07854|franco da rocha|SP
84825,23068,rio de janeiro,RJ,,23068|rio de janeiro|RJ
84826,93534,novo hamburgo,RS,,93534|novo hamburgo|RS
84827,13480,limeira,SP,,13480|limeira|SP
84828,83705,araucaria,PR,,83705|araucaria|PR
84829,02759,sao paulo,SP,,02759|sao paulo|SP
84830,12949,atibaia,SP,,12949|atibaia|SP
84831,15084,sao jose do rio preto,SP,,15084|sao jose do rio preto|SP
84832,04661,sao paulo,SP,,04661|sao paulo|SP
84833,12086,taubate,SP,,12086|taubate|SP
84834,13495,iracemapolis,SP,,13495|iracemapolis|SP
84835,04107,sao paulo,SP,,04107|sao paulo|SP
84836,04119,sao paulo,SP,,04119|sao paulo|SP
84837,99740,barao de cotegipe,RS,,99740|barao de cotegipe|RS
84838,13059,campinas,SP,,13059|campinas|SP
84839,12227,sao jose dos campos,SP,,12227|sao jose dos campos|SP
84840,09061,santo andre,SP,,09061|santo andre|SP
84841,02962,sao paulo,SP,,02962|sao paulo|SP
84842,13140,paulinia,SP,,13140|paulinia|SP
84843,13323,salto,SP,,13323|salto|SP
84844,44380,cruz das almas,BA,,44380|cruz das almas|BA
84845,95905,lajeado,RS,,95905|lajeado|RS
84846,20091,rio de janeiro,RJ,,20091|rio de janeiro|RJ
84847,11740,itanhaem,SP,,11740|itanhaem|SP
84848,03191,sao paulo,SP,,03191|sao paulo|SP
84849,09361,maua,SP,,09361|maua|SP
84850,87880,guairaca,PR,,87880|guairaca|PR
84851,96200,rio grande,RS,,96200|rio grande|RS
84852,05594,sao paulo,SP,,05594|sao paulo|SP
84853,18207,itapetininga,SP,,18207|itapetininga|SP
84854,88054,florianopolis,SC,,88054|florianopolis|SC
84855,26582,mesquita,RJ,,26582|mesquita|RJ
84856,07177,guarulhos,SP,,07177|guarulhos|SP
84857,39470,itacarambi,MG,,39470|itacarambi|MG
84858,08042,sao paulo,SP,,08042|sao paulo|SP
84859,13480,limeira,SP,,13480|limeira|SP
84860,38600,paracatu,MG,,38600|paracatu|MG
84861,09951,diadema,SP,,09951|diadema|SP
84862,09572,sao caetano do sul,SP,,09572|sao caetano do sul|SP
84863,13097,campinas,SP,,13097|campinas|SP
84864,04673,sao paulo,SP,,04673|sao paulo|SP
84865,23071,rio de janeiro,RJ,,23071|rio de janeiro|RJ
84866,15930,candido rodrigues,SP,,15930|candido rodrigues|SP
84867,01509,sao paulo,SP,,01509|sao paulo|SP
84868,11740,itanhaem,SP,,11740|itanhaem|SP
84869,13940,aguas de lindoia,SP,,13940|aguas de lindoia|SP
84870,04104,sao paulo,SP,,04104|sao paulo|SP
84871,31140,belo horizonte,MG,,31140|belo horizonte|MG
84872,07850,franco da rocha,SP,,07850|franco da rocha|SP
84873,13255,itatiba,SP,,13255|itatiba|SP
84874,23073,rio de janeiro,RJ,,23073|rio de janeiro|RJ
84875,12071,taubate,SP,,12071|taubate|SP
84876,65070,sao luis,MA,,65070|sao luis|MA
84877,68503,maraba,PA,,68503|maraba|PA
84878,13255,itatiba,SP,,13255|itatiba|SP
84879,78705,rondonopolis,MT,,78705|rondonopolis|MT
84880,06162,osasco,SP,,06162|osasco|SP
84881,21350,rio de janeiro,RJ,,21350|rio de janeiro|RJ
84882,27281,volta redonda,RJ,,27281|volta redonda|RJ
84883,18077,sorocaba,SP,,18077|sorocaba|SP
84884,13087,campinas,SP,,13087|campinas|SP
84885,01540,sao paulo,SP,,01540|sao paulo|SP
84886,70648,brasilia,DF,,70648|brasilia|DF
84887,27283,volta redonda,RJ,,27283|volta redonda|RJ
84888,74935,aparecida de goiania,GO,,74935|aparecida de goiania|GO
84889,14160,sertaozinho,SP,,14160|sertaozinho|SP
84890,09780,sao bernardo do campo,SP,,09780|sao bernardo do campo|SP
84891,76530,mundo novo,GO,,76530|mundo novo|GO
84892,15080,sao jose do rio preto,SP,,15080|sao jose do rio preto|SP
84893,64840,guadalupe,PI,,64840|guadalupe|PI
84894,04414,sao paulo,SP,,04414|sao paulo|SP
84895,06764,taboao da serra,SP,,06764|taboao da serra|SP
84896,06730,vargem grande paulista,SP,,06730|vargem grande paulista|SP
84897,44002,feira de santana,BA,,44002|feira de santana|BA
84898,88058,florianopolis,SC,,88058|florianopolis|SC
84899,95611,taquara,RS,,95611|taquara|RS
84900,20530,rio de janeiro,RJ,,20530|rio de janeiro|RJ
84901,88430,petrolandia,SC,,88430|petrolandia|SC
84902,09182,santo andre,SP,,09182|santo andre|SP
84903,04015,sao paulo,SP,,04015|sao paulo|SP
84904,27580,itatiaia,RJ,,27580|itatiaia|RJ
84905,90670,porto alegre,RS,,90670|porto alegre|RS
84906,06654,itapevi,SP,,06654|itapevi|SP
84907,23025,rio de janeiro,RJ,,23025|rio de janeiro|RJ
84908,12227,sao jose dos campos,SP,,12227|sao jose dos campos|SP
84909,22450,rio de janeiro,RJ,,22450|rio de janeiro|RJ
84910,04679,sao paulo,SP,,04679|sao paulo|SP
84911,14802,araraquara,SP,,14802|araraquara|SP
84912,38910,iguatama,MG,,38910|iguatama|MG
84913,79130,rio brilhante,MS,,79130|rio brilhante|MS
84914,18900,santa cruz do rio pardo,SP,,18900|santa cruz do rio pardo|SP
84915,55385,lajedo,PE,,55385|lajedo|PE
84916,23060,rio de janeiro,RJ,,23060|rio de janeiro|RJ
84917,88708,tubarao,SC,,88708|tubarao|SC
84918,88317,itajai,SC,,88317|itajai|SC
84919,59631,mossoro,RN,,59631|mossoro|RN
84920,35519,nova serrana,MG,,35519|nova serrana|MG
84921,13690,descalvado,SP,,13690|descalvado|SP
84922,21210,rio de janeiro,RJ,,21210|rio de janeiro|RJ
84923,36050,juiz de fora,MG,,36050|juiz de fora|MG
84924,97050,santa maria,RS,,97050|santa maria|RS
84925,02513,sao paulo,SP,,02513|sao paulo|SP
84926,03545,sao paulo,SP,,03545|sao paulo|SP
84927,13060,campinas,SP,,13060|campinas|SP
84928,08470,sao paulo,SP,,08470|sao paulo|SP
84929,89046,blumenau,SC,,89046|blumenau|SC
84930,35960,santa barbara,MG,,35960|santa barbara|MG
84931,84033,ponta grossa,PR,,84033|ponta grossa|PR
84932,13338,indaiatuba,SP,,13338|indaiatuba|SP
84933,21320,rio de janeiro,RJ,,21320|rio de janeiro|RJ
84934,36036,juiz de fora,MG,,36036|juiz de fora|MG
84935,28540,cordeiro,RJ,,28540|cordeiro|RJ
84936,28899,rio das ostras,RJ,,28899|rio das ostras|RJ
84937,71978,brasilia,DF,,71978|brasilia|DF
84938,04542,sao paulo,SP,,04542|sao paulo|SP
84939,23055,rio de janeiro,RJ,,23055|rio de janeiro|RJ
84940,22441,rio de janeiro,RJ,,22441|rio de janeiro|RJ
84941,72007,brasilia,DF,,72007|brasilia|DF
84942,45890,pau brasil,BA,,45890|pau brasil|BA
84943,72146,brasilia,DF,,72146|brasilia|DF
84944,18271,tatui,SP,,18271|tatui|SP
84945,38061,uberaba,MG,,38061|uberaba|MG
84946,74823,goiania,GO,,74823|goiania|GO
84947,13059,campinas,SP,,13059|campinas|SP
84948,12570,aparecida,SP,,12570|aparecida|SP
84949,47808,barreiras,BA,,47808|barreiras|BA
84950,18274,tatui,SP,,18274|tatui|SP
84951,06236,osasco,SP,,06236|osasco|SP
84952,21310,rio de janeiro,RJ,,21310|rio de janeiro|RJ
84953,05857,sao paulo,SP,,05857|sao paulo|SP
84954,02962,sao paulo,SP,,02962|sao paulo|SP
84955,72302,brasilia,DF,,72302|brasilia|DF
84956,70801,brasilia,DF,,70801|brasilia|DF
84957,21060,rio de janeiro,RJ,,21060|rio de janeiro|RJ
84958,08673,suzano,SP,,08673|suzano|SP
84959,28110,goitacazes,RJ,,28110|goitacazes|RJ
84960,62655,tururu,CE,,62655|tururu|CE
84961,12518,guaratingueta,SP,,12518|guaratingueta|SP
84962,05639,sao paulo,SP,,05639|sao paulo|SP
84963,44590,santa teresinha,BA,,44590|santa teresinha|BA
84964,08771,mogi das cruzes,SP,,08771|mogi das cruzes|SP
84965,91130,porto alegre,RS,,91130|porto alegre|RS
84966,04709,sao paulo,SP,,04709|sao paulo|SP
84967,13940,aguas de lindoia,SP,,13940|aguas de lindoia|SP
84968,72805,luziania,GO,,72805|luziania|GO
84969,20511,rio de janeiro,RJ,,20511|rio de janeiro|RJ
84970,24240,niteroi,RJ,,24240|niteroi|RJ
84971,76803,porto velho,RO,,76803|porto velho|RO
84972,22793,rio de janeiro,RJ,,22793|rio de janeiro|RJ
84973,22081,rio de janeiro,RJ,,22081|rio de janeiro|RJ
84974,62022,sobral,CE,,62022|sobral|CE
84975,02036,sao paulo,SP,,02036|sao paulo|SP
84976,79550,costa rica,MS,,79550|costa rica|MS
84977,68445,barcarena,PA,,68445|barcarena|PA
84978,66055,belem,PA,,66055|belem|PA
84979,36900,manhuacu,MG,,36900|manhuacu|MG
84980,08694,suzano,SP,,08694|suzano|SP
84981,09175,santo andre,SP,,09175|santo andre|SP
84982,21321,rio de janeiro,RJ,,21321|rio de janeiro|RJ
84983,60192,fortaleza,CE,,60192|fortaleza|CE
84984,72023,brasilia,DF,,72023|brasilia|DF
84985,11330,sao vicente,SP,,11330|sao vicente|SP
84986,13290,louveira,SP,,13290|louveira|SP
84987,12236,sao jose dos campos,SP,,12236|sao jose dos campos|SP
84988,35020,governador valadares,MG,,35020|governador valadares|MG
84989,08121,sao paulo,SP,,08121|sao paulo|SP
84990,31155,belo horizonte,MG,,31155|belo horizonte|MG
84991,12319,jacarei,SP,,12319|jacarei|SP
84992,91450,porto alegre,RS,,91450|porto alegre|RS
84993,89810,chapeco,SC,,89810|chapeco|SC
84994,72215,brasilia,DF,,72215|brasilia|DF
84995,88036,florianopolis,SC,,88036|florianopolis|SC
84996,55030,caruaru,PE,,55030|caruaru|PE
84997,91160,porto alegre,RS,,91160|porto alegre|RS
84998,37500,itajuba,MG,,37500|itajuba|MG
84999,96925,ibarama,RS,,96925|ibarama|RS
85000,49027,aracaju,SE,,49027|aracaju|SE
85001,30360,belo horizonte,MG,,30360|belo horizonte|MG
85002,36025,juiz de fora,MG,,36025|juiz de fora|MG
85003,28400,sao fidelis,RJ,,28400|sao fidelis|RJ
85004,08330,sao paulo,SP,,08330|sao paulo|SP
85005,20031,rio de janeiro,RJ,,20031|rio de janeiro|RJ
85006,33600,pedro leopoldo,MG,,33600|pedro leopoldo|MG
85007,15880,tabapua,SP,,15880|tabapua|SP
85008,13560,sao carlos,SP,,13560|sao carlos|SP
85009,56400,floresta,PE,,56400|floresta|PE
85010,04313,sao paulo,SP,,04313|sao paulo|SP
85011,79091,campo grande,MS,,79091|campo grande|MS
85012,27966,macae,RJ,,27966|macae|RJ
85013,38025,uberaba,MG,,38025|uberaba|MG
85014,32678,betim,MG,,32678|betim|MG
85015,07025,guarulhos,SP,,07025|guarulhos|SP
85016,37590,jacutinga,MG,,37590|jacutinga|MG
85017,15685,ouroeste,SP,,15685|ouroeste|SP
85018,39670,itamarandiba,MG,,39670|itamarandiba|MG
85019,06385,carapicuiba,SP,,06385|carapicuiba|SP
85020,13835,conchal,SP,,13835|conchal|SP
85021,29111,vila velha,ES,,29111|vila velha|ES
85022,94010,gravatai,RS,,94010|gravatai|RS
85023,98900,santa rosa,RS,,98900|santa rosa|RS
85024,02472,sao paulo,SP,,02472|sao paulo|SP
85025,06273,osasco,SP,,06273|osasco|SP
85026,36520,visconde do rio branco,MG,,36520|visconde do rio branco|MG
85027,61760,eusebio,CE,,61760|eusebio|CE
85028,25560,sao joao de meriti,RJ,,25560|sao joao de meriti|RJ
85029,04043,sao paulo,SP,,04043|sao paulo|SP
85030,14600,sao joaquim da barra,SP,,14600|sao joaquim da barra|SP
85031,92120,canoas,RS,,92120|canoas|RS
85032,19680,joao ramalho,SP,,19680|joao ramalho|SP
85033,22753,rio de janeiro,RJ,,22753|rio de janeiro|RJ
85034,03983,sao paulo,SP,,03983|sao paulo|SP
85035,70711,brasilia,DF,,70711|brasilia|DF
85036,01242,sao paulo,SP,,01242|sao paulo|SP
85037,03401,sao paulo,SP,,03401|sao paulo|SP
85038,26032,nova iguacu,RJ,,26032|nova iguacu|RJ
85039,11800,juquia,SP,,11800|juquia|SP
85040,93880,ararica,RS,,93880|ararica|RS
85041,03132,sao paulo,SP,,03132|sao paulo|SP
85042,37570,ouro fino,MG,,37570|ouro fino|MG
85043,37640,extrema,MG,,37640|extrema|MG
85044,44600,ipira,BA,,44600|ipira|BA
85045,02934,sao paulo,SP,,02934|sao paulo|SP
85046,15600,fernandopolis,SP,,15600|fernandopolis|SP
85047,37305,madre de deus de minas,MG,,37305|madre de deus de minas|MG
85048,58315,lucena,PB,,58315|lucena|PB
85049,66110,belem,PA,,66110|belem|PA
85050,36302,sao joao del rei,MG,,36302|sao joao del rei|MG
85051,36507,uba,MG,,36507|uba|MG
85052,08240,sao paulo,SP,,08240|sao paulo|SP
85053,93700,campo bom,RS,,93700|campo bom|RS
85054,28950,armacao dos buzios,RJ,,28950|armacao dos buzios|RJ
85055,09250,santo andre,SP,,09250|santo andre|SP
85056,07083,guarulhos,SP,,07083|guarulhos|SP
85057,77001,palmas,TO,,77001|palmas|TO
85058,48400,ribeira do pombal,BA,,48400|ribeira do pombal|BA
85059,53545,abreu e lima,PE,,53545|abreu e lima|PE
85060,05017,sao paulo,SP,,05017|sao paulo|SP
85061,86046,londrina,PR,,86046|londrina|PR
85062,45836,itamaraju,BA,,45836|itamaraju|BA
85063,98005,cruz alta,RS,,98005|cruz alta|RS
85064,49032,aracaju,SE,,49032|aracaju|SE
85065,74250,goiania,GO,,74250|goiania|GO
85066,77816,araguaina,TO,,77816|araguaina|TO
85067,03820,sao paulo,SP,,03820|sao paulo|SP
85068,35160,ipatinga,MG,,35160|ipatinga|MG
85069,64058,teresina,PI,,64058|teresina|PI
85070,04131,sao paulo,SP,,04131|sao paulo|SP
85071,24350,niteroi,RJ,,24350|niteroi|RJ
85072,12212,sao jose dos campos,SP,,12212|sao jose dos campos|SP
85073,17522,marilia,SP,,17522|marilia|SP
85074,88045,florianopolis,SC,,88045|florianopolis|SC
85075,63190,santana do cariri,CE,,63190|santana do cariri|CE
85076,37175,ilicinea,MG,,37175|ilicinea|MG
85077,59611,mossoro,RN,,59611|mossoro|RN
85078,13254,itatiba,SP,,13254|itatiba|SP
85079,88353,brusque,SC,,88353|brusque|SC
85080,02313,sao paulo,SP,,02313|sao paulo|SP
85081,13450,santa barbara d'oeste,SP,,13450|santa barbara d'oeste|SP
85082,15690,indiapora,SP,,15690|indiapora|SP
85083,13214,jundiai,SP,,13214|jundiai|SP
85084,22733,rio de janeiro,RJ,,22733|rio de janeiro|RJ
85085,09450,rio grande da serra,SP,,09450|rio grande da serra|SP
85086,88200,tijucas,SC,,88200|tijucas|SC
85087,09390,maua,SP,,09390|maua|SP
85088,70337,brasilia,DF,,70337|brasilia|DF
85089,05043,sao paulo,SP,,05043|sao paulo|SP
85090,16210,bilac,SP,,16210|bilac|SP
85091,89205,joinville,SC,,89205|joinville|SC
85092,12940,atibaia,SP,,12940|atibaia|SP
85093,22723,rio de janeiro,RJ,,22723|rio de janeiro|RJ
85094,87302,campo mourao,PR,,87302|campo mourao|PR
85095,30624,belo horizonte,MG,,30624|belo horizonte|MG
85096,49030,aracaju,SE,,49030|aracaju|SE
85097,21361,rio de janeiro,RJ,,21361|rio de janeiro|RJ
85098,07096,guarulhos,SP,,07096|guarulhos|SP
85099,04711,sao paulo,SP,,04711|sao paulo|SP
85100,39860,nanuque,MG,,39860|nanuque|MG
85101,36570,vicosa,MG,,36570|vicosa|MG
85102,70760,brasilia,DF,,70760|brasilia|DF
85103,13084,campinas,SP,,13084|campinas|SP
85104,84200,jaguariaiva,PR,,84200|jaguariaiva|PR
85105,27251,volta redonda,RJ,,27251|volta redonda|RJ
85106,37130,alfenas,MG,,37130|alfenas|MG
85107,75903,rio verde,GO,,75903|rio verde|GO
85108,86300,cornelio procopio,PR,,86300|cornelio procopio|PR
85109,30850,belo horizonte,MG,,30850|belo horizonte|MG
85110,86690,colorado,PR,,86690|colorado|PR
85111,28895,rio das ostras,RJ,,28895|rio das ostras|RJ
85112,09550,sao caetano do sul,SP,,09550|sao caetano do sul|SP
85113,35701,sete lagoas,MG,,35701|sete lagoas|MG
85114,27257,volta redonda,RJ,,27257|volta redonda|RJ
85115,22793,rio de janeiro,RJ,,22793|rio de janeiro|RJ
85116,17211,jau,SP,,17211|jau|SP
85117,92410,canoas,RS,,92410|canoas|RS
85118,13190,monte mor,SP,,13190|monte mor|SP
